Sample_01,Sample_02,Sample_03
-1.182861328,-0.187988281,-0.043029785
-1.181030273,-0.188903809,-0.045776367
-1.180725098,-0.188598633,-0.046386719
-1.180419922,-0.18737793,-0.04699707
-1.177978516,-0.185852051,-0.045471191
-1.177978516,-0.185852051,-0.046691895
-1.181030273,-0.185241699,-0.046386719
-1.182556152,-0.184936523,-0.045166016
-1.181945801,-0.185852051,-0.044250488
-1.181640625,-0.187683105,-0.041809082
-1.181030273,-0.18737793,-0.040588379
-1.181030273,-0.18737793,-0.043029785
-1.17980957,-0.187072754,-0.04699707
-1.177368164,-0.185852051,-0.047302246
-1.177368164,-0.185852051,-0.045776367
-1.178283691,-0.185241699,-0.045776367
-1.178283691,-0.185241699,-0.046691895
-1.179199219,-0.184936523,-0.045166016
-1.181335449,-0.185852051,-0.043029785
-1.17980957,-0.187072754,-0.042419434
-1.180419922,-0.187072754,-0.041503906
-1.179199219,-0.18737793,-0.045471191
-1.177978516,-0.187988281,-0.045471191
-1.176452637,-0.18737793,-0.04699707
-1.17767334,-0.185852051,-0.046691895
-1.177062988,-0.184631348,-0.047912598
-1.17767334,-0.184936523,-0.046081543
-1.178283691,-0.184936523,-0.044250488
-1.17980957,-0.184936523,-0.043334961
-1.180725098,-0.185546875,-0.04119873
-1.17980957,-0.187072754,-0.043029785
-1.176757813,-0.18737793,-0.04486084
-1.176452637,-0.187683105,-0.046386719
-1.175537109,-0.186767578,-0.046386719
-1.177368164,-0.185852051,-0.048217773
-1.176147461,-0.185241699,-0.049133301
-1.176757813,-0.184326172,-0.045471191
-1.178283691,-0.184326172,-0.045776367
-1.177978516,-0.185546875,-0.045166016
-1.17767334,-0.185852051,-0.042114258
-1.178894043,-0.186462402,-0.04486084
-1.176147461,-0.186462402,-0.044555664
-1.177062988,-0.187072754,-0.046386719
-1.175537109,-0.186462402,-0.04699707
-1.174926758,-0.185241699,-0.046691895
-1.172790527,-0.185546875,-0.049133301
-1.176147461,-0.184326172,-0.046386719
-1.176757813,-0.18371582,-0.04486084
-1.176757813,-0.184326172,-0.041809082
-1.178894043,-0.185852051,-0.044250488
-1.175537109,-0.186462402,-0.044555664
-1.174926758,-0.18737793,-0.045166016
-1.174316406,-0.186462402,-0.045471191
-1.173095703,-0.184936523,-0.046386719
-1.172485352,-0.184631348,-0.048217773
-1.173095703,-0.184326172,-0.04699707
-1.174316406,-0.182800293,-0.043945313
-1.174926758,-0.184326172,-0.04486084
-1.176147461,-0.18371582,-0.044250488
-1.178283691,-0.185241699,-0.044250488
-1.17401123,-0.186462402,-0.044250488
-1.175231934,-0.186462402,-0.044555664
-1.172485352,-0.185546875,-0.046386719
-1.172485352,-0.185852051,-0.046691895
-1.170959473,-0.184936523,-0.047912598
-1.17401123,-0.184020996,-0.045776367
-1.172790527,-0.18371582,-0.043029785
-1.174316406,-0.183105469,-0.044250488
-1.17401123,-0.183410645,-0.043640137
-1.172790527,-0.184326172,-0.042419434
-1.175231934,-0.185241699,-0.04486084
-1.173400879,-0.186462402,-0.04486084
-1.172485352,-0.185546875,-0.044555664
-1.170654297,-0.185241699,-0.046386719
-1.171264648,-0.184631348,-0.046691895
-1.16973877,-0.181884766,-0.045471191
-1.171569824,-0.183105469,-0.043945313
-1.171875,-0.182495117,-0.043640137
-1.172485352,-0.183410645,-0.043334961
-1.171875,-0.184631348,-0.043640137
-1.173706055,-0.184631348,-0.043334961
-1.171875,-0.185241699,-0.043640137
-1.170349121,-0.184631348,-0.046081543
-1.170654297,-0.18371582,-0.046081543
-1.171264648,-0.18371582,-0.047302246
-1.168518066,-0.18371582,-0.044555664
-1.170654297,-0.182800293,-0.043945313
-1.171875,-0.182495117,-0.043945313
-1.171875,-0.184020996,-0.042419434
-1.174621582,-0.18371582,-0.042724609
-1.171875,-0.18371582,-0.043945313
-1.170959473,-0.185852051,-0.043945313
-1.169433594,-0.184936523,-0.043945313
-1.167907715,-0.184936523,-0.048217773
-1.167297363,-0.18371582,-0.046386719
-1.167907715,-0.182800293,-0.043029785
-1.169128418,-0.183105469,-0.04486084
-1.170043945,-0.182495117,-0.043640137
-1.171264648,-0.182800293,-0.042724609
-1.171264648,-0.18371582,-0.043640137
-1.169433594,-0.184326172,-0.043945313
-1.169128418,-0.18371582,-0.044250488
-1.167297363,-0.184326172,-0.04486084
-1.166992188,-0.183410645,-0.045776367
-1.166992188,-0.183410645,-0.045166016
-1.168212891,-0.183410645,-0.045471191
-1.166687012,-0.181884766,-0.044555664
-1.168518066,-0.182495117,-0.043640137
-1.16973877,-0.182800293,-0.043945313
-1.167297363,-0.18371582,-0.042724609
-1.168823242,-0.18371582,-0.042114258
-1.167297363,-0.184936523,-0.043640137
-1.168212891,-0.184936523,-0.045471191
-1.165161133,-0.184326172,-0.046691895
-1.167907715,-0.183410645,-0.048522949
-1.165466309,-0.182189941,-0.044250488
-1.167297363,-0.182189941,-0.04486084
-1.166992188,-0.18157959,-0.043029785
-1.168212891,-0.183105469,-0.043029785
-1.168212891,-0.18371582,-0.042114258
-1.168823242,-0.184326172,-0.043945313
-1.165771484,-0.184020996,-0.043640137
-1.165161133,-0.184020996,-0.044250488
-1.164550781,-0.183105469,-0.04699707
-1.164550781,-0.182800293,-0.044555664
-1.164245605,-0.183105469,-0.043945313
-1.165771484,-0.181274414,-0.043334961
-1.166381836,-0.182189941,-0.043029785
-1.165466309,-0.182189941,-0.042724609
-1.166687012,-0.182800293,-0.041503906
-1.166381836,-0.183410645,-0.040283203
-1.165771484,-0.184326172,-0.043945313
-1.163635254,-0.183410645,-0.044250488
-1.164245605,-0.18371582,-0.046386719
-1.163024902,-0.182800293,-0.045776367
-1.162719727,-0.180969238,-0.046081543
-1.163024902,-0.180969238,-0.046081543
-1.164855957,-0.181884766,-0.042724609
-1.16607666,-0.181884766,-0.042724609
-1.165771484,-0.183410645,-0.043334961
-1.165161133,-0.183410645,-0.041503906
-1.164245605,-0.183105469,-0.043334961
-1.163024902,-0.183410645,-0.044555664
-1.161499023,-0.181884766,-0.045471191
-1.161193848,-0.182189941,-0.047912598
-1.162719727,-0.181274414,-0.042724609
-1.161499023,-0.181274414,-0.045166016
-1.162719727,-0.181274414,-0.043334961
-1.165771484,-0.182495117,-0.042724609
-1.164855957,-0.182189941,-0.042724609
-1.162719727,-0.182189941,-0.042724609
-1.163330078,-0.183105469,-0.043945313
-1.162719727,-0.183410645,-0.044250488
-1.161193848,-0.182495117,-0.046691895
-1.159362793,-0.182189941,-0.047912598
-1.163024902,-0.181884766,-0.045776367
-1.160888672,-0.180358887,-0.04486084
-1.162109375,-0.180664063,-0.044250488
-1.162414551,-0.180664063,-0.041809082
-1.162719727,-0.182495117,-0.044555664
-1.164855957,-0.182189941,-0.042419434
-1.163024902,-0.183410645,-0.043029785
-1.161193848,-0.182800293,-0.04486084
-1.159973145,-0.182495117,-0.046691895
-1.157836914,-0.180969238,-0.048217773
-1.158752441,-0.180969238,-0.04486084
-1.160888672,-0.181274414,-0.045776367
-1.161804199,-0.180358887,-0.043640137
-1.160888672,-0.180969238,-0.042419434
-1.161499023,-0.182189941,-0.042724609
-1.161499023,-0.182800293,-0.044555664
-1.159362793,-0.182189941,-0.043029785
-1.159973145,-0.182495117,-0.044250488
-1.159057617,-0.182495117,-0.046081543
-1.158752441,-0.180969238,-0.04699707
-1.156616211,-0.180664063,-0.047607422
-1.159362793,-0.180664063,-0.044555664
-1.159362793,-0.179748535,-0.043334961
-1.160888672,-0.18157959,-0.043334961
-1.161804199,-0.180969238,-0.043945313
-1.159057617,-0.181884766,-0.043334961
-1.159362793,-0.182800293,-0.042114258
-1.157531738,-0.182495117,-0.044555664
-1.156921387,-0.182189941,-0.045776367
-1.156616211,-0.180969238,-0.047912598
-1.155395508,-0.180053711,-0.045166016
-1.156005859,-0.180358887,-0.044555664
-1.158752441,-0.180664063,-0.041809082
-1.159057617,-0.180664063,-0.042419434
-1.160888672,-0.181274414,-0.042114258
-1.15814209,-0.182189941,-0.046081543
-1.15814209,-0.182800293,-0.043945313
-1.157531738,-0.182495117,-0.045471191
-1.155395508,-0.180969238,-0.045166016
-1.154174805,-0.180969238,-0.047302246
-1.157836914,-0.179748535,-0.04699707
-1.155395508,-0.179748535,-0.044555664
-1.156311035,-0.180358887,-0.042724609
-1.15814209,-0.180969238,-0.043029785
-1.156616211,-0.181274414,-0.042724609
-1.156921387,-0.182495117,-0.043029785
-1.157531738,-0.182495117,-0.04486084
-1.155395508,-0.181884766,-0.044555664
-1.15447998,-0.180969238,-0.04486084
-1.153259277,-0.181274414,-0.04699707
-1.155395508,-0.179748535,-0.044555664
-1.154785156,-0.179138184,-0.044555664
-1.155700684,-0.178833008,-0.043945313
-1.156311035,-0.180358887,-0.042114258
-1.155700684,-0.180969238,-0.042114258
-1.156921387,-0.181884766,-0.043640137
-1.155090332,-0.181884766,-0.043945313
-1.154785156,-0.18157959,-0.044555664
-1.153259277,-0.18157959,-0.044555664
-1.153564453,-0.179443359,-0.045776367
-1.151733398,-0.179443359,-0.044555664
-1.153259277,-0.179443359,-0.043640137
-1.155395508,-0.179443359,-0.043945313
-1.154785156,-0.179748535,-0.041809082
-1.153259277,-0.180664063,-0.042419434
-1.154174805,-0.181274414,-0.042419434
-1.154174805,-0.18157959,-0.044555664
-1.152954102,-0.181884766,-0.045776367
-1.152648926,-0.181274414,-0.04486084
-1.152954102,-0.180358887,-0.046081543
-1.151733398,-0.180053711,-0.045166016
-1.153259277,-0.179138184,-0.044555664
-1.153564453,-0.179443359,-0.044250488
-1.154174805,-0.180053711,-0.041809082
-1.155395508,-0.181274414,-0.040283203
-1.153869629,-0.180969238,-0.043029785
-1.152648926,-0.181274414,-0.044555664
-1.151428223,-0.18157959,-0.043945313
-1.151123047,-0.180358887,-0.043640137
-1.15020752,-0.179748535,-0.044250488
-1.150512695,-0.179138184,-0.045776367
-1.150817871,-0.179748535,-0.043334961
-1.153564453,-0.179748535,-0.043334961
-1.152954102,-0.180053711,-0.043029785
-1.155090332,-0.180053711,-0.041809082
-1.151733398,-0.181884766,-0.044555664
-1.151123047,-0.180969238,-0.043334961
-1.149902344,-0.181274414,-0.044250488
-1.149902344,-0.180358887,-0.043945313
-1.147460938,-0.180053711,-0.044555664
-1.149902344,-0.178833008,-0.045166016
-1.149597168,-0.179443359,-0.04486084
-1.150817871,-0.178833008,-0.044250488
-1.150512695,-0.178527832,-0.042724609
-1.15234375,-0.180969238,-0.040283203
-1.15020752,-0.181274414,-0.040588379
-1.149902344,-0.18157959,-0.043640137
-1.149902344,-0.18157959,-0.044250488
-1.147766113,-0.180969238,-0.043029785
-1.147766113,-0.179748535,-0.045471191
-1.148071289,-0.179138184,-0.045166016
-1.148681641,-0.179443359,-0.04486084
-1.150512695,-0.179138184,-0.043029785
-1.148986816,-0.179748535,-0.041809082
-1.15020752,-0.180664063,-0.040588379
-1.149902344,-0.181274414,-0.041809082
-1.148071289,-0.180053711,-0.042724609
-1.147460938,-0.180664063,-0.044250488
-1.148071289,-0.178833008,-0.043334961
-1.147460938,-0.180053711,-0.044555664
-1.147766113,-0.179443359,-0.045166016
-1.148986816,-0.178833008,-0.043945313
-1.148376465,-0.177307129,-0.041809082
-1.148681641,-0.179138184,-0.041503906
-1.15020752,-0.180053711,-0.040283203
-1.149902344,-0.180664063,-0.041809082
-1.148681641,-0.180664063,-0.043029785
-1.147155762,-0.179748535,-0.04486084
-1.14654541,-0.180664063,-0.044250488
-1.14654541,-0.178527832,-0.045776367
-1.145629883,-0.178527832,-0.046691895
-1.146240234,-0.177612305,-0.042724609
-1.148071289,-0.177307129,-0.043334961
-1.147155762,-0.179138184,-0.040588379
-1.148071289,-0.180053711,-0.042114258
-1.148376465,-0.180969238,-0.040893555
-1.147155762,-0.180358887,-0.042114258
-1.145629883,-0.180969238,-0.044250488
-1.144714355,-0.178833008,-0.043640137
-1.144714355,-0.179443359,-0.047607422
-1.143188477,-0.177612305,-0.044555664
-1.145324707,-0.178222656,-0.043334961
-1.147155762,-0.17791748,-0.042724609
-1.147155762,-0.178222656,-0.042114258
-1.148071289,-0.179748535,-0.04119873
-1.145629883,-0.180053711,-0.043640137
-1.145019531,-0.179748535,-0.042724609
-1.143798828,-0.180053711,-0.043334961
-1.143493652,-0.180053711,-0.044250488
-1.143493652,-0.179443359,-0.045776367
-1.143493652,-0.178222656,-0.045776367
-1.143188477,-0.177612305,-0.042419434
-1.145324707,-0.177612305,-0.041809082
-1.145629883,-0.178222656,-0.039672852
-1.146240234,-0.179443359,-0.043029785
-1.144714355,-0.180053711,-0.043029785
-1.14440918,-0.180664063,-0.041809082
-1.143188477,-0.180358887,-0.043334961
-1.141662598,-0.178527832,-0.04486084
-1.141357422,-0.17791748,-0.04699707
-1.142578125,-0.177612305,-0.045471191
-1.142883301,-0.177612305,-0.043029785
-1.143493652,-0.177307129,-0.040893555
-1.143798828,-0.178833008,-0.041809082
-1.14440918,-0.178527832,-0.043029785
-1.145019531,-0.179443359,-0.043029785
-1.143493652,-0.179443359,-0.042114258
-1.142272949,-0.179748535,-0.043640137
-1.141662598,-0.179138184,-0.044555664
-1.139831543,-0.178833008,-0.046386719
-1.141357422,-0.177612305,-0.043029785
-1.142272949,-0.177001953,-0.043334961
-1.142272949,-0.177612305,-0.042724609
-1.141052246,-0.177307129,-0.040588379
-1.142578125,-0.17791748,-0.041809082
-1.144714355,-0.178833008,-0.043640137
-1.14074707,-0.180053711,-0.043640137
-1.14074707,-0.180053711,-0.043334961
-1.139831543,-0.17791748,-0.045166016
-1.138916016,-0.177612305,-0.044250488
-1.138916016,-0.177001953,-0.043029785
-1.139526367,-0.177307129,-0.043640137
-1.141967773,-0.178222656,-0.042724609
-1.142578125,-0.178222656,-0.039672852
-1.141662598,-0.178833008,-0.042724609
-1.141967773,-0.178833008,-0.042724609
-1.140441895,-0.178222656,-0.043334961
-1.138916016,-0.179443359,-0.043640137
-1.138916016,-0.178222656,-0.044555664
-1.138916016,-0.17791748,-0.043029785
-1.138000488,-0.177307129,-0.042724609
-1.139526367,-0.177001953,-0.043334961
-1.139831543,-0.177307129,-0.042419434
-1.141052246,-0.177001953,-0.040893555
-1.141967773,-0.178222656,-0.041809082
-1.140136719,-0.179443359,-0.041503906
-1.140441895,-0.180053711,-0.043029785
-1.137695313,-0.179443359,-0.042419434
-1.137390137,-0.177612305,-0.043029785
-1.137695313,-0.177612305,-0.044250488
-1.136779785,-0.177612305,-0.040893555
-1.137390137,-0.17578125,-0.042724609
-1.13861084,-0.177001953,-0.041809082
-1.139526367,-0.17791748,-0.041503906
-1.141357422,-0.178222656,-0.042114258
-1.138916016,-0.178833008,-0.04119873
-1.137695313,-0.179138184,-0.041503906
-1.137390137,-0.178222656,-0.042419434
-1.135864258,-0.17791748,-0.044250488
-1.134338379,-0.177307129,-0.044250488
-1.136779785,-0.176391602,-0.042114258
-1.137084961,-0.176391602,-0.041809082
-1.137695313,-0.176696777,-0.042419434
-1.138916016,-0.176391602,-0.040283203
-1.14074707,-0.177307129,-0.040893555
-1.137390137,-0.17791748,-0.0390625
-1.136779785,-0.178833008,-0.041503906
-1.137084961,-0.178527832,-0.043334961
-1.13494873,-0.178222656,-0.044250488
-1.1328125,-0.177307129,-0.044250488
-1.13494873,-0.175476074,-0.042114258
-1.135253906,-0.176086426,-0.043334961
-1.136169434,-0.177001953,-0.042114258
-1.137695313,-0.177307129,-0.040588379
-1.137695313,-0.177001953,-0.040588379
-1.137390137,-0.177612305,-0.038757324
-1.136169434,-0.17791748,-0.04119873
-1.13494873,-0.177612305,-0.043029785
-1.134033203,-0.177307129,-0.043945313
-1.131896973,-0.177307129,-0.044555664
-1.134643555,-0.176696777,-0.042114258
-1.134643555,-0.175170898,-0.042724609
-1.135253906,-0.17578125,-0.042419434
-1.137084961,-0.17578125,-0.04119873
-1.136474609,-0.176391602,-0.040283203
-1.136169434,-0.178222656,-0.0390625
-1.135864258,-0.177612305,-0.041503906
-1.134338379,-0.17791748,-0.04119873
-1.133422852,-0.177307129,-0.04486084
-1.132202148,-0.176696777,-0.043334961
-1.133117676,-0.17578125,-0.044250488
-1.134643555,-0.175476074,-0.041809082
-1.13494873,-0.175170898,-0.041809082
-1.13494873,-0.177001953,-0.040283203
-1.134033203,-0.177612305,-0.040283203
-1.133422852,-0.177307129,-0.038452148
-1.134033203,-0.177307129,-0.039978027
-1.132202148,-0.177612305,-0.042724609
-1.132202148,-0.176696777,-0.043640137
-1.133117676,-0.176391602,-0.04486084
-1.131896973,-0.175476074,-0.045166016
-1.131591797,-0.175476074,-0.042724609
-1.133422852,-0.174560547,-0.040283203
-1.133422852,-0.176391602,-0.04119873
-1.134338379,-0.176696777,-0.040588379
-1.134643555,-0.177307129,-0.039978027
-1.1328125,-0.17791748,-0.039672852
-1.130371094,-0.177612305,-0.042114258
-1.13067627,-0.176086426,-0.043945313
-1.131286621,-0.176391602,-0.044555664
-1.129455566,-0.175476074,-0.043945313
-1.130371094,-0.174560547,-0.042724609
-1.132202148,-0.174865723,-0.04119873
-1.131286621,-0.174865723,-0.039367676
-1.131591797,-0.175476074,-0.0390625
-1.133117676,-0.177307129,-0.040893555
-1.131896973,-0.17791748,-0.040588379
-1.130371094,-0.176696777,-0.041503906
-1.129150391,-0.177001953,-0.043945313
-1.130371094,-0.175476074,-0.043334961
-1.128234863,-0.175476074,-0.044555664
-1.129760742,-0.174865723,-0.041503906
-1.13067627,-0.174560547,-0.041503906
-1.131286621,-0.175476074,-0.040283203
-1.131896973,-0.17578125,-0.04119873
-1.13067627,-0.176696777,-0.041809082
-1.129760742,-0.176391602,-0.041503906
-1.129760742,-0.177001953,-0.042724609
-1.128234863,-0.176696777,-0.044555664
-1.126098633,-0.174865723,-0.043029785
-1.126098633,-0.175170898,-0.044555664
-1.127624512,-0.174560547,-0.044555664
-1.128845215,-0.174255371,-0.040893555
-1.13067627,-0.174560547,-0.041809082
-1.129760742,-0.175170898,-0.040283203
-1.129150391,-0.176391602,-0.039978027
-1.127319336,-0.177307129,-0.042419434
-1.127319336,-0.177307129,-0.043029785
-1.126098633,-0.175170898,-0.042724609
-1.126403809,-0.17578125,-0.043945313
-1.126708984,-0.17364502,-0.043640137
-1.127624512,-0.17364502,-0.043640137
-1.128234863,-0.173950195,-0.040283203
-1.129455566,-0.175476074,-0.040588379
-1.128845215,-0.176391602,-0.040283203
-1.12701416,-0.175476074,-0.040893555
-1.127929688,-0.176391602,-0.042419434
-1.127319336,-0.175476074,-0.042724609
-1.125488281,-0.174865723,-0.042114258
-1.124572754,-0.174865723,-0.042419434
-1.12701416,-0.174255371,-0.043029785
-1.126708984,-0.173950195,-0.042724609
-1.127624512,-0.17364502,-0.043029785
-1.126403809,-0.174560547,-0.040588379
-1.127319336,-0.174865723,-0.039978027
-1.128845215,-0.174865723,-0.043029785
-1.12701416,-0.176086426,-0.041809082
-1.125793457,-0.175170898,-0.043029785
-1.123962402,-0.175170898,-0.043334961
-1.123962402,-0.174865723,-0.042724609
-1.124572754,-0.174255371,-0.044250488
-1.125183105,-0.172729492,-0.041503906
-1.125488281,-0.173339844,-0.043029785
-1.126098633,-0.17364502,-0.04119873
-1.125793457,-0.175476074,-0.038452148
-1.126098633,-0.176391602,-0.039978027
-1.124267578,-0.175476074,-0.042724609
-1.124572754,-0.175476074,-0.041809082
-1.123657227,-0.174865723,-0.043029785
-1.122436523,-0.174255371,-0.042419434
-1.122436523,-0.173034668,-0.04119873
-1.122436523,-0.173339844,-0.042724609
-1.123962402,-0.173950195,-0.042114258
-1.12487793,-0.174560547,-0.04119873
-1.12487793,-0.174255371,-0.0390625
-1.125488281,-0.174255371,-0.041809082
-1.124572754,-0.17578125,-0.040893555
-1.122131348,-0.17578125,-0.043334961
-1.123962402,-0.174560547,-0.042114258
-1.122131348,-0.174255371,-0.042724609
-1.119995117,-0.173339844,-0.044555664
-1.121826172,-0.172119141,-0.04119873
-1.123657227,-0.173339844,-0.042419434
-1.125183105,-0.172729492,-0.040283203
-1.12487793,-0.175170898,-0.038146973
-1.123046875,-0.174865723,-0.040283203
-1.123352051,-0.174865723,-0.041809082
-1.121520996,-0.174560547,-0.043029785
-1.119995117,-0.17364502,-0.042114258
-1.12121582,-0.173950195,-0.043640137
-1.120300293,-0.172729492,-0.044250488
-1.12121582,-0.173339844,-0.041809082
-1.121826172,-0.173339844,-0.041809082
-1.123657227,-0.173950195,-0.039672852
-1.124267578,-0.174255371,-0.037536621
-1.121520996,-0.175170898,-0.039672852
-1.120605469,-0.175476074,-0.041809082
-1.121520996,-0.174255371,-0.043029785
-1.118469238,-0.173950195,-0.042419434
-1.11907959,-0.173034668,-0.043029785
-1.120300293,-0.173339844,-0.042419434
-1.119995117,-0.172119141,-0.041809082
-1.119995117,-0.172119141,-0.040893555
-1.121520996,-0.17364502,-0.039672852
-1.123352051,-0.174255371,-0.0390625
-1.120300293,-0.174560547,-0.042419434
-1.119995117,-0.175476074,-0.040588379
-1.118774414,-0.174560547,-0.044250488
-1.117858887,-0.174560547,-0.042114258
-1.11541748,-0.173339844,-0.042724609
-1.118469238,-0.172424316,-0.043945313
-1.11907959,-0.172729492,-0.041503906
-1.119689941,-0.171508789,-0.041503906
-1.120605469,-0.173339844,-0.039672852
-1.120605469,-0.173950195,-0.039367676
-1.120300293,-0.173950195,-0.042114258
-1.118774414,-0.174560547,-0.042724609
-1.117248535,-0.174255371,-0.042724609
-1.117248535,-0.173339844,-0.042724609
-1.116638184,-0.173339844,-0.044555664
-1.117858887,-0.172119141,-0.042114258
-1.118774414,-0.170898438,-0.043029785
-1.119384766,-0.171203613,-0.040893555
-1.11907959,-0.172729492,-0.038757324
-1.118164063,-0.17364502,-0.038452148
-1.119689941,-0.173034668,-0.041809082
-1.117553711,-0.17364502,-0.042419434
-1.116027832,-0.174560547,-0.043029785
-1.116943359,-0.173950195,-0.042724609
-1.116333008,-0.172119141,-0.043945313
-1.116333008,-0.171813965,-0.039672852
-1.116027832,-0.171813965,-0.042419434
-1.118774414,-0.172119141,-0.041809082
-1.117858887,-0.172424316,-0.040588379
-1.116027832,-0.173339844,-0.039978027
-1.117553711,-0.174560547,-0.041503906
-1.117858887,-0.173950195,-0.041503906
-1.114807129,-0.172729492,-0.043029785
-1.11541748,-0.173034668,-0.043029785
-1.11541748,-0.171508789,-0.044250488
-1.116333008,-0.171508789,-0.041503906
-1.115112305,-0.170898438,-0.041503906
-1.116333008,-0.170593262,-0.040588379
-1.116638184,-0.172119141,-0.039978027
-1.115722656,-0.173339844,-0.040893555
-1.116943359,-0.173034668,-0.039978027
-1.116333008,-0.173339844,-0.041503906
-1.114807129,-0.173950195,-0.04119873
-1.113586426,-0.172424316,-0.041809082
-1.114196777,-0.171203613,-0.045166016
-1.11328125,-0.171813965,-0.040588379
-1.112670898,-0.171203613,-0.040893555
-1.11541748,-0.170288086,-0.039367676
-1.116333008,-0.172119141,-0.040588379
-1.116943359,-0.172119141,-0.039367676
-1.115112305,-0.172729492,-0.040588379
-1.114807129,-0.17364502,-0.041809082
-1.11328125,-0.172729492,-0.042114258
-1.11328125,-0.172424316,-0.040893555
-1.113586426,-0.171203613,-0.04119873
-1.112365723,-0.170288086,-0.042114258
-1.112976074,-0.170898438,-0.04119873
-1.114196777,-0.171203613,-0.040588379
-1.115112305,-0.171508789,-0.039367676
-1.116027832,-0.172119141,-0.038452148
-1.113891602,-0.172729492,-0.038452148
-1.11328125,-0.173034668,-0.04119873
-1.111755371,-0.172729492,-0.041809082
-1.111450195,-0.172729492,-0.040893555
-1.110534668,-0.170898438,-0.044250488
-1.111755371,-0.170593262,-0.04119873
-1.11114502,-0.169677734,-0.039978027
-1.112060547,-0.170593262,-0.04119873
-1.113891602,-0.170593262,-0.037841797
-1.114807129,-0.171508789,-0.038146973
-1.112976074,-0.173034668,-0.040283203
-1.111755371,-0.173339844,-0.040588379
-1.110534668,-0.172119141,-0.042114258
-1.109008789,-0.170898438,-0.040893555
-1.109008789,-0.171508789,-0.043334961
-1.109313965,-0.170288086,-0.042724609
-1.111450195,-0.170593262,-0.040283203
-1.112060547,-0.172119141,-0.040893555
-1.111755371,-0.171203613,-0.038452148
-1.112670898,-0.172119141,-0.038452148
-1.111755371,-0.172119141,-0.039672852
-1.110534668,-0.171813965,-0.040588379
-1.109313965,-0.171508789,-0.042114258
-1.108398438,-0.171813965,-0.042114258
-1.107788086,-0.171203613,-0.043945313
-1.11114502,-0.170898438,-0.043334961
-1.110839844,-0.170288086,-0.042724609
-1.111450195,-0.169677734,-0.038757324
-1.110229492,-0.170593262,-0.038146973
-1.111755371,-0.170898438,-0.039672852
-1.109924316,-0.172424316,-0.038757324
-1.109619141,-0.172119141,-0.039672852
-1.109008789,-0.172729492,-0.041503906
-1.107788086,-0.171203613,-0.042114258
-1.107177734,-0.171203613,-0.045166016
-1.107788086,-0.16998291,-0.042114258
-1.107788086,-0.169677734,-0.043029785
-1.110229492,-0.16998291,-0.039367676
-1.109619141,-0.16998291,-0.040283203
-1.109313965,-0.170898438,-0.039672852
-1.109008789,-0.172729492,-0.040893555
-1.109008789,-0.171203613,-0.041503906
-1.106872559,-0.171813965,-0.041809082
-1.10748291,-0.170288086,-0.042419434
-1.105651855,-0.169677734,-0.04486084
-1.109008789,-0.169372559,-0.041809082
-1.106262207,-0.169677734,-0.040283203
-1.108703613,-0.169067383,-0.039978027
-1.108093262,-0.170288086,-0.038757324
-1.108093262,-0.170898438,-0.04119873
-1.108703613,-0.172119141,-0.04119873
-1.108398438,-0.171508789,-0.040893555
-1.105651855,-0.171203613,-0.04119873
-1.106262207,-0.170288086,-0.042114258
-1.10534668,-0.170593262,-0.042724609
-1.105957031,-0.169677734,-0.042724609
-1.10534668,-0.169372559,-0.042114258
-1.108093262,-0.169372559,-0.041503906
-1.106872559,-0.170288086,-0.039978027
-1.107177734,-0.171203613,-0.042114258
-1.108398438,-0.170288086,-0.0390625
-1.106567383,-0.172119141,-0.038146973
-1.105041504,-0.170898438,-0.041503906
-1.104431152,-0.16998291,-0.041809082
-1.103820801,-0.170288086,-0.043640137
-1.103820801,-0.169067383,-0.040588379
-1.105957031,-0.169067383,-0.041809082
-1.106872559,-0.168762207,-0.039978027
-1.106872559,-0.169372559,-0.038146973
-1.10748291,-0.170288086,-0.039367676
-1.105957031,-0.171203613,-0.039978027
-1.104736328,-0.171203613,-0.041503906
-1.104125977,-0.16998291,-0.040283203
-1.103515625,-0.169677734,-0.041503906
-1.102905273,-0.169067383,-0.042419434
-1.103210449,-0.169067383,-0.04119873
-1.103820801,-0.168457031,-0.041809082
-1.104431152,-0.169067383,-0.039978027
-1.106567383,-0.169372559,-0.039367676
-1.106567383,-0.170288086,-0.040283203
-1.105041504,-0.170898438,-0.039672852
-1.10534668,-0.170593262,-0.041503906
-1.103515625,-0.170288086,-0.040588379
-1.101379395,-0.16998291,-0.041809082
-1.100463867,-0.169067383,-0.043334961
-1.104125977,-0.168457031,-0.040283203
-1.104431152,-0.168457031,-0.040588379
-1.104736328,-0.169067383,-0.039978027
-1.103515625,-0.169372559,-0.0390625
-1.105041504,-0.170288086,-0.038452148
-1.102294922,-0.170288086,-0.039978027
-1.103210449,-0.169677734,-0.040588379
-1.102294922,-0.16998291,-0.040588379
-1.101074219,-0.170288086,-0.041503906
-1.09954834,-0.169677734,-0.040893555
-1.102905273,-0.168457031,-0.038757324
-1.102294922,-0.167236328,-0.040893555
-1.103515625,-0.167541504,-0.040588379
-1.102905273,-0.168151855,-0.038146973
-1.102905273,-0.16998291,-0.038757324
-1.104431152,-0.169677734,-0.038452148
-1.102294922,-0.170288086,-0.039672852
-1.101379395,-0.170898438,-0.040893555
-1.100158691,-0.16998291,-0.039672852
-1.098937988,-0.169067383,-0.040893555
-1.101379395,-0.166931152,-0.039978027
